"rep","n","sce","method","bias_rel_pct","cover_pct","auc"
22,100,1,"IV-TS",16.2605330730977,100,0.511217948717949
22,100,1,"IV-G",55.5422745838153,100,0.709134615384615
22,100,1,"IV-GMM",6.02759422274177,100,0.709134615384615
23,100,1,"GLM",21.9358633659136,100,0.702093397745572
23,100,1,"IV-TS",279.310772731056,100,0.586553945249597
23,100,1,"IV-G",NA,NA,NA
23,100,1,"IV-GMM",715.063113267499,100,0.702093397745572
24,100,1,"GLM",106.918069935565,0,0.753284072249589
24,100,1,"IV-TS",43.2647618102476,100,0.510673234811166
24,100,1,"IV-G",NA,NA,NA
24,100,1,"IV-GMM",43.18920074552,100,0.753284072249589
25,100,1,"GLM",62.1296175742713,100,0.75033921302578
25,100,1,"IV-TS",21.279889580153,100,0.519222071460878
25,100,1,"IV-G",12.4531260401755,100,0.75033921302578
25,100,1,"IV-GMM",25.8348345469136,100,0.75033921302578
26,100,1,"GLM",40.8131884381802,100,0.677133655394525
26,100,1,"IV-TS",5.11784244067532,100,0.591384863123994
26,100,1,"IV-G",25.8039246632084,100,0.677133655394525
26,100,1,"IV-GMM",25.7251764625954,100,0.677133655394525
27,100,1,"GLM",19.1590990135469,100,0.633414932680539
27,100,1,"IV-TS",12.5531792414206,100,0.542635658914729
27,100,1,"IV-G",0.72270753739232,100,0.633414932680539
27,100,1,"IV-GMM",6.66995758455545,100,0.633414932680539
28,100,1,"GLM",98.9415824665548,100,0.735414116687066
28,100,1,"IV-TS",106.955289244017,100,0.501223990208078
28,100,1,"IV-G",92.6039732629434,100,0.735414116687066
28,100,1,"IV-GMM",107.002937757794,100,0.264585883312933
29,100,1,"GLM",29.5596331214942,100,0.7
29,100,1,"IV-TS",34.4889134429512,100,0.58
29,100,1,"IV-G",91.1882798442257,100,0.7
29,100,1,"IV-GMM",186.056624062717,100,0.7
30,100,1,"GLM",40.6705358375269,100,0.712233169129721
30,100,1,"IV-TS",80.9379261364758,100,0.594006568144499
30,100,1,"IV-G",123.550119578805,100,0.712233169129721
30,100,1,"IV-GMM",957.318779418038,100,0.712233169129721
31,100,1,"GLM",1.57854937064145,100,0.674466338259442
31,100,1,"IV-TS",168.963954354971,100,0.525862068965517
31,100,1,"IV-G",NA,NA,NA
31,100,1,"IV-GMM",180.809963957018,100,0.325533661740558
32,100,1,"GLM",38.4337411458013,100,0.741414141414141
32,100,1,"IV-TS",38.5678948068253,100,0.544444444444444
32,100,1,"IV-G",2.0203360168723,100,0.741414141414141
32,100,1,"IV-GMM",37.146344817895,100,0.741414141414141
33,100,1,"GLM",18.3561807065707,100,0.659730722154223
33,100,1,"IV-TS",33.0271569576794,100,0.548347613219094
33,100,1,"IV-G",10.8097837292258,100,0.659730722154223
33,100,1,"IV-GMM",31.383504999448,100,0.659730722154223
34,100,1,"GLM",12.2713339577045,100,0.652549177037334
34,100,1,"IV-TS",155.211922948992,100,0.526495383380169
34,100,1,"IV-G",990.955116761708,100,0.5
34,100,1,"IV-GMM",159.925790180984,100,0.347450822962666
35,100,1,"GLM",34.8090930352462,100,0.598531211750306
35,100,1,"IV-TS",77.2091731785017,100,0.516115871073031
35,100,1,"IV-G",75.740433653708,100,0.598531211750306
35,100,1,"IV-GMM",77.4442077857468,100,0.598531211750306
36,100,1,"GLM",16.537798482847,100,0.63
36,100,1,"IV-TS",293.988149477522,100,0.58
36,100,1,"IV-G",NA,NA,NA
36,100,1,"IV-GMM",1212.36895933957,100,0.37
37,100,1,"GLM",58.9026915173958,100,0.776442307692308
37,100,1,"IV-TS",98.7076018359027,100,0.500801282051282
37,100,1,"IV-G",106.743105797513,100,0.776442307692308
37,100,1,"IV-GMM",98.7033029985946,100,0.776442307692308
38,100,1,"GLM",6.30012162677519,100,0.654957848253713
38,100,1,"IV-TS",125.085950529467,100,0.504014452027298
38,100,1,"IV-G",115.672572556051,100,0.345042151746287
38,100,1,"IV-GMM",125.532076327692,100,0.345042151746287
39,100,1,"GLM",75.1051773320134,100,0.677274581803346
39,100,1,"IV-TS",18.2441312295104,100,0.562627498980008
39,100,1,"IV-G",NA,NA,NA
39,100,1,"IV-GMM",49.4511222298929,100,0.677274581803346
40,100,1,"GLM",866.808836464334,100,0.728260869565217
40,100,1,"IV-TS",10.4387400272546,100,0.595813204508857
40,100,1,"IV-G",NA,NA,NA
40,100,1,"IV-GMM",36.025727271506,100,0.728260869565217
41,100,1,"GLM",36.811053902799,100,0.742788461538462
41,100,1,"IV-TS",166.780393674949,100,0.517628205128205
41,100,1,"IV-G",NA,NA,NA
41,100,1,"IV-GMM",171.754259235937,100,0.742788461538462
42,100,1,"GLM",73.0341404589587,100,0.69150641025641
42,100,1,"IV-TS",79.6719641230109,100,0.62900641025641
42,100,1,"IV-G",NA,NA,NA
42,100,1,"IV-GMM",970.075200608771,100,0.69150641025641
43,100,1,"GLM",3.68278023063713,100,0.681089743589744
43,100,1,"IV-TS",47.7812840558647,100,0.532051282051282
43,100,1,"IV-G",60.5771281138664,100,0.681089743589744
43,100,1,"IV-GMM",46.3560648841501,100,0.681089743589744
44,100,1,"GLM",9.86122886680063,100,0.668831168831169
44,100,1,"IV-TS",18.6443998843221,100,0.540584415584416
44,100,1,"IV-G",8.36773893629126,100,0.668831168831169
44,100,1,"IV-GMM",14.0235348714424,100,0.668831168831169
45,100,1,"GLM",61.6346485210635,100,0.726262626262626
45,100,1,"IV-TS",66.8901063358885,100,0.511111111111111
45,100,1,"IV-G",68.704480750068,100,0.726262626262626
45,100,1,"IV-GMM",66.9499456259511,100,0.726262626262626
46,100,1,"GLM",7.00330817480923,100,0.663636363636364
46,100,1,"IV-TS",163.014815054511,100,0.591919191919192
46,100,1,"IV-G",NA,NA,NA
46,100,1,"IV-GMM",898.342342910121,100,0.663636363636364
47,100,1,"GLM",14.59759183463,100,0.685668406262545
47,100,1,"IV-TS",44.9293921096233,100,0.537133681252509
47,100,1,"IV-G",33.3561767594754,100,0.685668406262545
47,100,1,"IV-GMM",43.3659418744041,100,0.685668406262545
48,100,1,"GLM",84.9964645138092,0,0.785829307568438
48,100,1,"IV-TS",21.5040068767569,100,0.554347826086957
48,100,1,"IV-G",100.037174735844,100,0.785829307568438
48,100,1,"IV-GMM",46.8436195164991,100,0.785829307568438
49,100,1,"GLM",92.5073601628801,100,0.739583333333333
49,100,1,"IV-TS",131.352538208975,100,0.578525641025641
49,100,1,"IV-G",47.4643287125037,100,0.739583333333333
49,100,1,"IV-GMM",864.269071779065,100,0.739583333333333
50,100,1,"GLM",59.8059418872672,100,0.725812926535528
50,100,1,"IV-TS",44.06751654469,100,0.539542352468888
50,100,1,"IV-G",108.698272098449,100,0.725812926535528
50,100,1,"IV-GMM",919.05754497518,100,0.725812926535528
51,100,1,"GLM",19.4162910890201,100,0.711954304365565
51,100,1,"IV-TS",155.588345812805,100,0.522235822113423
51,100,1,"IV-G",152.931184590276,100,0.711954304365565
51,100,1,"IV-GMM",161.017698119153,100,0.711954304365565
52,100,1,"GLM",102.152563096928,100,0.735393022278268
52,100,1,"IV-TS",7.48269898839546,100,0.525851197982345
52,100,1,"IV-G",NA,NA,NA
52,100,1,"IV-GMM",14.6925495520208,100,0.735393022278268
53,100,1,"GLM",52.5910870102481,100,0.709935897435897
53,100,1,"IV-TS",100,100,0.5
53,100,1,"IV-G",99.9999958309738,100,0.709935897435897
53,100,1,"IV-GMM",100.004530672829,100,0.290064102564103
54,100,1,"GLM",61.8447113949011,100,0.720853858784893
54,100,1,"IV-TS",231.437482478594,100,0.530377668308703
54,100,1,"IV-G",NA,NA,NA
54,100,1,"IV-GMM",986.630236176902,100,0.279146141215107
55,100,1,"GLM",39.6604003972302,100,0.721153846153846
55,100,1,"IV-TS",4.54672603530664,100,0.591346153846154
55,100,1,"IV-G",3.15327628598081,100,0.721153846153846
55,100,1,"IV-GMM",7.33030831289034,100,0.721153846153846
56,100,1,"GLM",64.7191686840456,100,0.77175697865353
56,100,1,"IV-TS",73.711356260305,100,0.602627257799672
56,100,1,"IV-G",17.6820349355564,100,0.77175697865353
56,100,1,"IV-GMM",923.396785525487,100,0.77175697865353
57,100,1,"GLM",73.2867948609161,100,0.734848484848485
57,100,1,"IV-TS",742.004145326693,100,0.523172905525847
57,100,1,"IV-G",NA,NA,NA
57,100,1,"IV-GMM",1127.28447407384,100,0.734848484848485
58,100,1,"GLM",90.5888719457328,100,0.73
58,100,1,"IV-TS",116.002172521828,100,0.51
58,100,1,"IV-G",54.0133310560622,100,0.73
58,100,1,"IV-GMM",116.074829313467,100,0.27
59,100,1,"GLM",39.6872461102056,100,0.739326765188834
59,100,1,"IV-TS",10.0422035790838,100,0.515188834154351
59,100,1,"IV-G",33.5051443466847,100,0.739326765188834
59,100,1,"IV-GMM",5.85050205056987,100,0.739326765188834
60,100,1,"GLM",48.3780590688976,100,0.699519230769231
60,100,1,"IV-TS",48.2030376486522,100,0.529647435897436
60,100,1,"IV-G",44.4252483798273,100,0.699519230769231
60,100,1,"IV-GMM",46.5464463243303,100,0.699519230769231
61,100,1,"GLM",91.8257725977507,100,0.709751996637243
61,100,1,"IV-TS",73.210186036381,100,0.564312736443884
61,100,1,"IV-G",NA,NA,NA
61,100,1,"IV-GMM",1037.71746598486,100,0.709751996637243
62,100,1,"GLM",37.3618515752901,100,0.626050420168067
62,100,1,"IV-TS",100.766386023679,100,0.638655462184874
62,100,1,"IV-G",98.9257086921575,100,0.626050420168067
62,100,1,"IV-GMM",1006.08538860403,100,0.626050420168067
63,100,1,"GLM",35.8832829899658,100,0.700328407224959
63,100,1,"IV-TS",112.294335859937,100,0.505336617405583
63,100,1,"IV-G",112.275019667179,100,0.299671592775041
63,100,1,"IV-GMM",112.476516385015,100,0.299671592775041
64,100,1,"GLM",56.1993303788525,100,0.752753977968176
64,100,1,"IV-TS",68.8132411984029,100,0.603427172582619
64,100,1,"IV-G",122.07337813795,100,0.752753977968176
64,100,1,"IV-GMM",1008.69062694156,100,0.752753977968176
65,100,1,"GLM",46.8445886765493,100,0.7
65,100,1,"IV-TS",33.6283852200533,100,0.54
65,100,1,"IV-G",27.4825051475167,100,0.7
65,100,1,"IV-GMM",28.5976119281557,100,0.7
66,100,1,"GLM",50.8855590136262,100,0.71
66,100,1,"IV-TS",33.4068210884843,100,0.52
66,100,1,"IV-G",58.0124570453734,100,0.71
66,100,1,"IV-GMM",447.066346315691,100,0.71
67,100,1,"GLM",55.7990700831149,100,0.744640605296343
67,100,1,"IV-TS",0.866387504845822,100,0.554644808743169
67,100,1,"IV-G",28.9724959210544,100,0.744640605296343
67,100,1,"IV-GMM",0.624286999843937,100,0.744640605296343
68,100,1,"GLM",41.6998675184012,100,0.757614757614758
68,100,1,"IV-TS",147.509683691061,100,0.521021021021021
68,100,1,"IV-G",180.890568907583,100,0.757614757614758
68,100,1,"IV-GMM",152.704376326672,100,0.757614757614758
69,100,1,"GLM",30.6370010647562,100,0.678893178893179
69,100,1,"IV-TS",196.764907576223,100,0.533033033033033
69,100,1,"IV-G",NA,NA,NA
69,100,1,"IV-GMM",381.703888925971,100,0.321106821106821
70,100,1,"GLM",1.73528239179135,100,0.664944191814799
70,100,1,"IV-TS",111.808739444048,100,0.577097974369574
70,100,1,"IV-G",143.331239963704,100,0.664944191814799
70,100,1,"IV-GMM",821.103110885179,100,0.664944191814799
71,100,1,"GLM",862.960784406843,100,0.706521739130435
71,100,1,"IV-TS",5.29670652104998,100,0.547906602254428
71,100,1,"IV-G",822.181390078313,0,0.5
71,100,1,"IV-GMM",9.44145909282765,100,0.706521739130435
72,100,1,"GLM",44.7595518042181,100,0.735894357743097
72,100,1,"IV-TS",21.0367627226133,100,0.539015606242497
72,100,1,"IV-G",1.98353947474774,100,0.735894357743097
72,100,1,"IV-GMM",14.2920242673297,100,0.735894357743097
73,100,1,"GLM",33.5347204488812,100,0.661983139301485
73,100,1,"IV-TS",339.823615003732,100,0.537133681252509
73,100,1,"IV-G",NA,NA,NA
73,100,1,"IV-GMM",953.641117976963,100,0.338016860698515
74,100,1,"GLM",8.43346590766929,100,0.634253701480592
74,100,1,"IV-TS",57.9242069592976,100,0.519807923169268
74,100,1,"IV-G",70.5115552892031,100,0.634253701480592
74,100,1,"IV-GMM",56.839364899644,100,0.634253701480592
75,100,1,"GLM",90.5888719457329,100,0.73
75,100,1,"IV-TS",100,100,0.5
75,100,1,"IV-G",99.999992556866,100,0.73
75,100,1,"IV-GMM",99.9957701363549,100,0.73
76,100,1,"GLM",52.700053960339,100,0.704040404040404
76,100,1,"IV-TS",76.5101990980201,100,0.508080808080808
76,100,1,"IV-G",17.8678033756098,100,0.704040404040404
76,100,1,"IV-GMM",76.607731216477,100,0.704040404040404
77,100,1,"GLM",43.3080641071339,100,0.746589499793303
77,100,1,"IV-TS",84.8714684707483,100,0.50558081852005
77,100,1,"IV-G",40.8242818465003,100,0.746589499793303
77,100,1,"IV-GMM",85.0259237262225,100,0.746589499793303
78,100,1,"GLM",50.3783363753181,100,0.743961352657005
78,100,1,"IV-TS",100.645261295133,100,0.65780998389694
78,100,1,"IV-G",186.950726234891,100,0.743961352657005
78,100,1,"IV-GMM",914.847975250639,100,0.743961352657005
79,100,1,"GLM",52.700053960339,100,0.704040404040404
79,100,1,"IV-TS",129.427973666607,100,0.513131313131313
79,100,1,"IV-G",175.291971922027,100,0.295959595959596
79,100,1,"IV-GMM",130.400980909758,100,0.295959595959596
80,100,1,"GLM",90.588871945733,100,0.73
80,100,1,"IV-TS",9.63649123400283,100,0.56
80,100,1,"IV-G",15.3415891368757,100,0.73
80,100,1,"IV-GMM",43.1119351333344,100,0.73
81,100,1,"GLM",10.4366092093393,100,0.655662264905962
81,100,1,"IV-TS",241.81871282397,100,0.541016406562625
81,100,1,"IV-G",NA,NA,NA
81,100,1,"IV-GMM",873.680786097286,100,0.344337735094038
82,100,1,"GLM",4.74559227332251,100,0.672705314009662
82,100,1,"IV-TS",66.6613387393593,100,0.526167471819646
82,100,1,"IV-G",55.7288919406615,100,0.672705314009662
82,100,1,"IV-GMM",66.5749862724562,100,0.672705314009662
83,100,1,"GLM",10.2569876548575,100,0.665845648604269
83,100,1,"IV-TS",34.2888981764221,100,0.570197044334975
83,100,1,"IV-G",28.2474679666571,100,0.665845648604269
83,100,1,"IV-GMM",65.1673667642035,100,0.665845648604269
84,100,1,"GLM",22.8367886406849,100,0.67948717948718
84,100,1,"IV-TS",45.4805442647532,100,0.522435897435897
84,100,1,"IV-G",12.9813688346237,100,0.67948717948718
84,100,1,"IV-GMM",43.4887208125552,100,0.67948717948718
85,100,1,"GLM",57.8925561514854,100,0.725290116046419
85,100,1,"IV-TS",7.75493039867064,100,0.558223289315726
85,100,1,"IV-G",54.2375915241563,100,0.725290116046419
85,100,1,"IV-GMM",5.62499526642051,100,0.725290116046419
86,100,1,"GLM",19.0573707748323,100,0.704281712685074
86,100,1,"IV-TS",134.227458581822,100,0.519807923169268
86,100,1,"IV-G",260.493245824708,100,0.295718287314926
86,100,1,"IV-GMM",134.633073806628,100,0.295718287314926
87,100,1,"GLM",54.2840255107983,100,0.734065934065934
87,100,1,"IV-TS",418.598484082305,100,0.641758241758242
87,100,1,"IV-G",NA,NA,NA
87,100,1,"IV-GMM",880.298524309094,100,0.734065934065934
88,100,1,"GLM",63.3832994498082,100,0.75997425997426
88,100,1,"IV-TS",43.9228037796715,100,0.585371085371085
88,100,1,"IV-G",67.1392560887146,100,0.75997425997426
88,100,1,"IV-GMM",64.7834218676732,100,0.75997425997426
89,100,1,"GLM",101.671786051003,100,0.746464646464646
89,100,1,"IV-TS",352.62573984624,100,0.512121212121212
89,100,1,"IV-G",NA,NA,NA
89,100,1,"IV-GMM",783.013430979627,100,0.746464646464646
90,100,1,"GLM",48.9462577616961,100,0.725806451612903
90,100,1,"IV-TS",126.279619545453,100,0.51018675721562
90,100,1,"IV-G",121.455340706055,100,0.725806451612903
90,100,1,"IV-GMM",127.586124220667,100,0.725806451612903
91,100,1,"GLM",14.9565429062968,100,0.657004830917874
91,100,1,"IV-TS",93.8063657097617,100,0.501610305958132
91,100,1,"IV-G",113.212190257998,100,0.342995169082126
91,100,1,"IV-GMM",93.8175873674708,100,0.657004830917874
92,100,1,"GLM",112.56741555158,0,0.777800080289041
92,100,1,"IV-TS",59.4950903534173,100,0.603372139702931
92,100,1,"IV-G",65.4337443469366,100,0.777800080289041
92,100,1,"IV-GMM",1254.35528935504,100,0.777800080289041
93,100,1,"GLM",29.4991517087079,100,0.719191919191919
93,100,1,"IV-TS",146.535724745977,100,0.517171717171717
93,100,1,"IV-G",279.568924492736,100,0.719191919191919
93,100,1,"IV-GMM",149.201098498157,100,0.719191919191919
94,100,1,"GLM",99.4492023282049,100,0.754501800720288
94,100,1,"IV-TS",5.06793887236991,100,0.539415766306523
94,100,1,"IV-G",NA,NA,NA
94,100,1,"IV-GMM",12.1398355183627,100,0.754501800720288
95,100,1,"GLM",27.6949759888654,100,0.699519230769231
95,100,1,"IV-TS",51.414564947099,100,0.52724358974359
95,100,1,"IV-G",9.6431895369775,100,0.699519230769231
95,100,1,"IV-GMM",49.2407121415693,100,0.699519230769231
96,100,1,"GLM",48.7764783096358,100,0.730673832162051
96,100,1,"IV-TS",44.8680754637269,100,0.516122364613477
96,100,1,"IV-G",49.2445292668883,100,0.730673832162051
96,100,1,"IV-GMM",45.1424852689263,100,0.730673832162051
97,100,1,"GLM",76.1629873468835,100,0.756568144499179
97,100,1,"IV-TS",108.328015626679,100,0.607963875205255
97,100,1,"IV-G",43.4540930575555,100,0.756568144499179
97,100,1,"IV-GMM",914.479435368581,100,0.756568144499179
98,100,1,"GLM",62.3359922571695,100,0.668606985146527
98,100,1,"IV-TS",186.960769569861,100,0.579686872741871
98,100,1,"IV-G",66.6476965979115,100,0.668606985146527
98,100,1,"IV-GMM",879.796064421154,100,0.668606985146527
99,100,1,"GLM",49.2840960360521,100,0.691758465932273
99,100,1,"IV-TS",24.5889322919115,100,0.574459404324765
99,100,1,"IV-G",73.6437260416717,100,0.691758465932273
99,100,1,"IV-GMM",60.2904551849221,100,0.691758465932273
100,100,1,"GLM",82.5569556680501,100,0.703331995182658
100,100,1,"IV-TS",167.003740965596,100,0.560818948213569
100,100,1,"IV-G",34.8024773782491,100,0.703331995182658
100,100,1,"IV-GMM",912.88329975253,100,0.703331995182658
1,500,1,"GLM",50.0180758305256,0,0.694313722297308
1,500,1,"IV-TS",1.0851248829029,100,0.54589568644054
1,500,1,"IV-G",53.2150168935574,100,0.694313722297308
1,500,1,"IV-GMM",10.1138556953446,100,0.694313722297308
2,500,1,"GLM",62.2505649236202,0,0.700376996701279
2,500,1,"IV-TS",67.2115735063085,100,0.511935520564195
2,500,1,"IV-G",24.0952578424646,100,0.700376996701279
2,500,1,"IV-GMM",67.4126715548706,100,0.700376996701279
3,500,1,"GLM",74.3869836556146,0,0.717229554865425
3,500,1,"IV-TS",32.8922810021408,100,0.532899844720497
3,500,1,"IV-G",37.3222638793389,100,0.717229554865425
3,500,1,"IV-GMM",30.5315232726235,100,0.717229554865425
4,500,1,"GLM",35.0746400273838,0,0.70162011082403
4,500,1,"IV-TS",17.1812978350321,100,0.554843270121386
4,500,1,"IV-G",34.3122358934723,100,0.70162011082403
4,500,1,"IV-GMM",40.7577064101043,100,0.70162011082403
5,500,1,"GLM",56.2959037963633,0,0.718310988517544
5,500,1,"IV-TS",146.579543322011,100,0.51509076913208
5,500,1,"IV-G",NA,NA,NA
5,500,1,"IV-GMM",148.800116363873,100,0.281689011482456
6,500,1,"GLM",31.2409773475583,0,0.710133363729625
6,500,1,"IV-TS",30.8602477878388,100,0.531452019996418
6,500,1,"IV-G",17.1418918236068,100,0.710133363729625
6,500,1,"IV-GMM",29.2763246885937,100,0.710133363729625
7,500,1,"GLM",43.9349625033997,0,0.724226101732955
7,500,1,"IV-TS",43.1018179279291,100,0.559170554192918
7,500,1,"IV-G",52.8469286012512,100,0.724226101732955
7,500,1,"IV-GMM",255.389141909485,100,0.724226101732955
8,500,1,"GLM",12.2810398684042,100,0.694368027543839
8,500,1,"IV-TS",31.4678964032521,100,0.55215101854821
8,500,1,"IV-G",38.8188754639945,100,0.694368027543839
8,500,1,"IV-GMM",48.8371530448398,100,0.694368027543839
9,500,1,"GLM",40.2043693900599,0,0.703088995955462
9,500,1,"IV-TS",90.0512847950082,100,0.50453600605875
9,500,1,"IV-G",83.0627381380177,100,0.703088995955462
9,500,1,"IV-GMM",90.0881251334799,100,0.703088995955462
10,500,1,"GLM",42.8974285592971,0,0.731251742403122
10,500,1,"IV-TS",69.303508269599,100,0.510364223749159
10,500,1,"IV-G",45.2707722974644,100,0.731251742403122
10,500,1,"IV-GMM",69.6277333535127,100,0.731251742403122
11,500,1,"GLM",31.641984650054,0,0.702020202020202
11,500,1,"IV-TS",55.9339050789117,100,0.524444444444444
11,500,1,"IV-G",39.1125261067479,100,0.702020202020202
11,500,1,"IV-GMM",55.6901203449063,100,0.702020202020202
12,500,1,"GLM",56.5966947367167,0,0.729973228169737
12,500,1,"IV-TS",6.26257973616645,100,0.542081469725388
12,500,1,"IV-G",37.0896719523013,100,0.729973228169737
12,500,1,"IV-GMM",6.33120078832858,100,0.729973228169737
13,500,1,"GLM",33.4517297530152,0,0.683825912243178
13,500,1,"IV-TS",33.1857266998318,100,0.568393933501847
13,500,1,"IV-G",18.7375692162654,100,0.683825912243178
13,500,1,"IV-GMM",100.748445671294,100,0.683825912243178
14,500,1,"GLM",7.52821492775819,100,0.659776138716356
14,500,1,"IV-TS",68.4513288898119,100,0.513231107660455
14,500,1,"IV-G",59.622006537159,100,0.659776138716356
14,500,1,"IV-GMM",68.5244988725873,100,0.659776138716356
15,500,1,"GLM",29.6878365190721,0,0.706362218900195
15,500,1,"IV-TS",52.327667220647,100,0.523741781999968
15,500,1,"IV-G",30.8965410068932,100,0.706362218900195
15,500,1,"IV-GMM",51.5551083556386,100,0.706362218900195
16,500,1,"GLM",80.9738636141011,0,0.712901597433685
16,500,1,"IV-TS",7.32700709834739,100,0.548582501506245
16,500,1,"IV-G",88.0986065730496,100,0.712901597433685
16,500,1,"IV-GMM",23.6283953964147,100,0.712901597433685
17,500,1,"GLM",16.499203359081,100,0.689772727272727
17,500,1,"IV-TS",58.2442894696992,100,0.567207792207792
17,500,1,"IV-G",92.5376349830798,100,0.689772727272727
17,500,1,"IV-GMM",977.072420116113,100,0.689772727272727
18,500,1,"GLM",57.3917519827283,0,0.724630629753969
18,500,1,"IV-TS",83.482670243606,100,0.508344280640296
18,500,1,"IV-G",77.5976941081943,100,0.724630629753969
18,500,1,"IV-GMM",83.5850679678712,0,0.724630629753969
19,500,1,"GLM",13.9322822489758,100,0.704256481972642
19,500,1,"IV-TS",63.9645438690838,100,0.518630145794152
19,500,1,"IV-G",40.8987127812922,100,0.704256481972642
19,500,1,"IV-GMM",63.7514466409935,100,0.704256481972642
20,500,1,"GLM",32.2546175474223,0,0.690661222339305
20,500,1,"IV-TS",79.361993097707,100,0.507178609062171
20,500,1,"IV-G",75.2238807994025,100,0.690661222339305
20,500,1,"IV-GMM",79.6314524019423,100,0.690661222339305
21,500,1,"GLM",40.2131148295559,0,0.701941089076933
21,500,1,"IV-TS",13.5793196789723,100,0.553533363477811
21,500,1,"IV-G",26.1865546034006,100,0.701941089076933
21,500,1,"IV-GMM",38.3980068549343,100,0.701941089076933
